phi1,phi2,phi3,theta1,theta2,theta3,result,temperature
121,60,217,303,145,259,-5.626148097005965,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,217,303,145,254,-4.851107136505331,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,217,303,145,249,-5.6044387039451555,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,217,303,145,254,-4.851107136505331,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,217,303,145,249,-5.6044387039451555,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,217,303,145,244,-5.627136704120581,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,217,303,145,239,-3.9627737823583833,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,217,303,145,234,-2.522383697092689,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,217,303,145,229,-2.6559399232581455,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,217,303,145,224,-3.552654218509865,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,217,303,145,219,-3.800377497695499,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,217,303,145,214,-2.9610284167068164,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,217,303,145,209,-1.5922921559610792,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,217,303,145,204,-0.46658948387879473,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,217,303,145,199,0.0020005309453718922,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,212,303,145,199,1.3461022725530603,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,212,303,145,204,1.1686262305925288,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,212,303,145,199,1.3461022725530603,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,207,303,145,199,2.624167485307887,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,202,303,145,199,3.8302273976758014,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,202,303,145,204,4.398365978323011,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,202,303,145,199,3.8302273976758014,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,202,303,145,194,2.1994387376850755,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,202,303,145,199,3.8302273976758014,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,197,303,145,199,4.968551845921405,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,192,303,145,199,6.01926290888968,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,192,303,145,204,7.183888178068277,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,187,303,145,204,8.171746104850648,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,182,303,145,204,8.69149425922047,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,182,303,145,199,7.374402462333628,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,182,303,145,204,8.69149425922047,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
121,60,177,303,145,204,8.631801097064297,"(array([121,  60, 217]), array([303, 145, 254]), -4.851107136505331, 0.8122499999999999)"
