phi1,phi2,phi3,theta1,theta2,theta3,result,temperature
282,178,128,2,302,84,1.4863234430050798,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,178,128,2,302,64,2.201119018802152,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,178,128,2,302,44,2.0847150508098786,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,178,128,2,302,64,2.201119018802152,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,178,128,2,302,44,2.0847150508098786,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,178,128,2,302,24,2.0737389412054323,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,178,128,2,302,4,1.738252615106103,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,178,128,2,302,0,2.0375946790216526,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,178,128,2,302,0,2.0375946790216526,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,178,128,2,302,0,2.0375946790216526,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,178,128,2,302,0,2.0375946790216526,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,178,128,2,302,0,2.0375946790216526,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,178,128,2,302,0,2.0375946790216526,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,178,128,2,302,0,2.0375946790216526,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,178,128,2,302,0,2.0375946790216526,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,178,128,2,302,0,2.0375946790216526,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,178,128,2,282,0,2.0693715948693123,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,178,128,2,282,0,2.0693715948693123,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,178,128,2,282,0,2.0693715948693123,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,178,128,2,282,0,2.0693715948693123,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,178,128,2,282,0,2.0693715948693123,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,178,128,2,282,0,2.0693715948693123,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,178,128,2,282,0,2.0693715948693123,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,178,128,2,282,0,2.0693715948693123,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,178,128,2,282,0,2.0693715948693123,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,178,128,2,282,0,2.0693715948693123,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,198,128,2,282,0,4.114438812282308,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,198,128,2,302,0,4.3891436663343555,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,198,128,2,302,0,4.3891436663343555,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,198,128,2,302,0,4.3891436663343555,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,198,128,2,322,0,4.518031351819587,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,198,128,2,322,0,4.518031351819587,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,198,128,2,322,0,4.518031351819587,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,198,128,2,342,0,4.542447708219129,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,198,128,2,342,0,4.542447708219129,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,198,128,2,342,0,4.542447708219129,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,218,128,2,342,0,6.4179250517751125,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,218,128,2,342,0,6.4179250517751125,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
282,218,128,2,342,0,6.4179250517751125,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
262,218,128,2,342,0,8.245627223241565,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
262,218,128,2,322,0,8.272940733426061,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
262,218,128,2,322,0,8.272940733426061,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,218,128,2,322,0,9.185864651228059,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,218,128,2,322,0,9.185864651228059,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,218,128,2,322,0,9.185864651228059,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,218,128,2,322,0,9.185864651228059,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,218,128,2,322,0,9.185864651228059,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,218,128,2,322,0,9.185864651228059,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,2,322,0,10.080671866566863,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,2,322,0,10.080671866566863,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,2,322,0,10.080671866566863,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,2,322,0,10.080671866566863,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
242,238,128,0,322,0,10.295407101170142,"(array([282, 178, 128]), array([  2, 302,  64]), 2.201119018802152, 0.8122499999999999)"
