phi1,phi2,phi3,theta1,theta2,theta3,result,temperature
356,172,224,27,44,221,-3.4885841959384822,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
356,172,224,27,44,226,-2.6304704630632707,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
356,172,224,27,44,221,-3.4885841959384822,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
356,172,224,27,44,216,-3.6578968120439024,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
356,172,219,27,44,216,-2.7600704956574953,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
356,172,214,27,44,216,-1.6080757626942543,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
356,172,214,27,44,211,-0.128181517080721,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
356,172,209,27,44,211,1.5393081397204096,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
356,172,204,27,44,211,3.242508685709103,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
356,172,199,27,44,211,4.873979505827142,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
356,172,194,27,44,211,6.315777798397493,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
356,172,194,27,44,206,7.707191083803844,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,172,194,27,44,206,15.480745322634874,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,172,189,27,44,206,16.638503978856086,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,172,184,27,44,206,17.36681787485548,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,172,184,22,44,206,17.879619683199046,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,172,184,22,44,201,17.356961237608576,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,172,184,17,44,201,17.894251962588744,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,172,184,17,44,206,18.416910408179213,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,172,184,17,44,201,17.894251962588744,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,172,184,12,44,201,18.44568384996586,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,172,184,12,44,206,18.968342295556333,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,172,184,7,44,206,19.52329524454474,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,172,184,2,44,206,20.07108134176028,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,172,179,2,44,206,20.248368607778815,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,172,179,2,44,201,19.72483522249547,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,172,179,2,44,206,20.248368607778815,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,167,179,2,44,206,20.63877851639858,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,162,179,2,44,206,21.003482461046932,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,157,179,2,44,206,21.333304971399645,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,157,179,2,44,201,20.8097715861163,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,157,179,2,44,206,21.333304971399645,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,152,179,2,44,206,21.619742363360757,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,147,179,2,44,206,21.855126512656778,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,147,179,0,44,206,22.069861747260056,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,147,179,0,39,206,22.26257987669857,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,147,179,0,34,206,22.467909628256635,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,147,174,0,34,206,22.059876803747702,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,147,179,0,34,206,22.467909628256635,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,147,179,0,34,201,21.94437624297329,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,147,179,0,34,206,22.467909628256635,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,142,179,0,34,206,22.693742949232504,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,142,179,0,29,206,22.936534963705014,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,142,179,0,24,206,23.189391813592554,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,142,179,0,19,206,23.449771305977045,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,142,179,0,14,206,23.714986368358133,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,142,174,0,14,206,23.3069535438492,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,142,179,0,14,206,23.714986368358133,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,142,179,0,9,206,23.982256799343407,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,142,179,0,9,201,23.458723414060064,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,142,179,0,9,206,23.982256799343407,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,137,179,0,9,206,24.271707471973734,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,137,179,0,4,206,24.565688526324532,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,137,179,0,0,206,24.798115414484172,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,132,179,0,0,206,25.047144375037313,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,127,179,0,0,206,25.20257992263991,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,201,24.73865388016005,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,184,0,0,206,25.084899999424856,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
360,122,179,0,0,206,25.262187265443394,"(array([356, 172, 229]), array([ 27,  44, 261]), -5.475779137986518, 0.8122499999999999)"
