phi1,phi2,phi3,theta1,theta2,theta3,result,temperature
53,168,331,340,318,14,-1.093772219736017,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,168,331,340,318,19,-0.9773750598861233,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,168,331,340,318,14,-1.093772219736017,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,168,331,340,318,19,-0.9773750598861233,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,168,331,340,318,14,-1.093772219736017,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,168,331,340,318,19,-0.9773750598861233,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,168,331,340,318,14,-1.093772219736017,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,168,331,340,318,19,-0.9773750598861233,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,168,331,340,313,19,-0.9588958929984079,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,168,326,340,313,19,-0.949827337249004,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,168,326,340,313,24,-1.1015288181838692,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,168,326,340,313,19,-0.949827337249004,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,168,326,340,313,14,-1.149830746228359,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,168,326,340,313,9,-0.9799079935632995,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,168,321,340,313,9,-0.9422341553857295,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,168,326,340,313,9,-0.9799079935632995,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,168,321,340,313,9,-0.9422341553857295,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,168,326,340,313,9,-0.9799079935632995,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,173,326,340,313,9,-0.36675270653048536,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,173,326,340,313,4,-0.4133447151035582,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,178,326,340,313,4,0.2135586282750238,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,183,326,340,313,4,0.8444128164707629,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,183,326,340,313,9,0.8910048250438358,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,183,321,340,313,9,0.9286786632214058,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,188,321,340,313,9,1.5536103948547078,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,193,321,340,313,9,2.1628604299323864,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,198,321,340,313,9,2.7469715443615517,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,198,321,340,313,4,2.563426161602925,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,203,321,340,313,4,3.113425285140029,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,208,321,340,313,4,3.6209963149559363,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,208,321,345,313,4,4.165205025462831,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,208,321,350,313,4,4.719328161174951,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,208,321,350,313,9,4.902873543933577,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,208,321,355,313,9,5.456239172952114,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,208,326,355,313,9,5.418565334774544,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,208,321,355,313,9,5.456239172952114,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,208,321,355,313,14,5.293215597358241,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
53,208,321,360,313,14,5.835166376707527,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
48,208,321,360,313,14,6.333645595099588,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
48,208,321,360,313,9,6.496669170693461,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
43,208,321,360,313,9,6.956531741050413,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
43,213,321,360,313,9,7.414175702671785,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
43,213,321,360,313,4,7.230630319913159,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
38,213,321,360,313,4,7.643019687225154,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
38,218,321,360,313,4,8.04419915829105,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
38,218,321,360,313,9,8.227744541049676,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
33,218,321,360,313,9,8.584718443100758,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
33,223,321,360,313,9,8.923983458457998,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
28,223,321,360,313,9,9.218666886920918,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
28,223,321,360,318,9,9.25121222811369,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
28,228,321,360,318,9,9.51889311142176,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
23,228,321,360,318,9,9.745610718566759,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
23,233,321,360,318,9,9.94153665194608,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
18,233,321,360,318,9,10.095922052925136,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
18,238,321,360,318,9,10.21837969595847,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
18,238,321,360,313,9,10.209932273414196,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
13,238,321,360,313,9,10.289012139053273,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
13,243,321,360,313,9,10.351049634949227,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
13,243,321,360,318,9,10.346150509539473,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
13,243,321,360,313,9,10.351049634949227,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
8,243,321,360,313,9,10.353300955494214,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
8,243,321,360,313,9,10.353300955494214,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
8,243,321,360,313,9,10.353300955494214,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
8,243,321,360,313,9,10.353300955494214,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
8,243,321,360,313,9,10.353300955494214,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
8,243,321,360,313,9,10.353300955494214,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
8,243,321,360,313,9,10.353300955494214,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
8,243,321,360,313,9,10.353300955494214,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
8,243,321,360,313,9,10.353300955494214,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
8,243,321,360,313,9,10.353300955494214,"(array([ 53, 153, 331]), array([340, 318,  54]), -2.850506704337288, 0.8122499999999999)"
