phi1,phi2,phi3,theta1,theta2,theta3,result,temperature
23,116,99,297,58,143,2.0937758432048765,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
23,116,99,297,53,143,2.3065448754758715,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
23,116,99,297,48,143,2.5510307984669245,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
23,116,99,297,43,143,2.8251428112905357,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
23,116,99,297,38,143,3.1262195402158417,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
23,116,99,297,33,143,3.451080294422748,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
23,116,99,297,28,143,3.796086323353673,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
23,116,99,297,23,143,4.157210895899265,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
23,116,99,297,18,143,4.53011685175371,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
23,116,99,297,13,143,4.910240131367605,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
23,116,99,297,8,143,5.292877675783851,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
23,116,99,297,3,143,5.673278003481824,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
23,116,99,297,0,143,5.898481121575971,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
23,116,104,297,0,143,6.084472294163521,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
18,116,104,297,0,143,6.2388576951425785,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
18,116,104,302,0,143,6.337065193671362,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
18,116,104,307,0,143,6.509965608635528,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
18,116,104,312,0,143,6.754229027719819,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
18,116,104,317,0,143,7.065151148927374,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
18,116,104,322,0,143,7.4367438813637365,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
18,116,104,327,0,143,7.8618506706837055,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
18,116,104,332,0,143,8.332284328132708,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
18,116,104,337,0,143,8.838984708714719,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
18,116,104,342,0,143,9.372193201741645,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
18,116,104,347,0,143,9.921640673227333,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
18,116,104,352,0,143,10.476745240518321,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
18,116,104,357,0,143,11.02681607019318,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
18,116,104,360,0,143,11.35002514131767,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
13,116,104,360,0,143,11.429105006956746,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
13,121,104,360,0,143,11.484841944401957,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,104,360,0,143,11.487093264946944,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,109,360,0,143,11.488935090328974,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,109,360,0,138,11.626554802958546,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,114,360,0,138,11.831966060699685,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,119,360,0,138,11.917547005139346,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,119,360,0,133,12.065616819778217,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,124,360,0,133,12.440282849376151,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,129,360,0,133,12.758102488838567,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,134,360,0,133,13.061060419476853,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,139,360,0,133,13.396884518392506,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,139,360,0,128,13.840709115873405,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,144,360,0,128,14.457347202664092,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,149,360,0,128,15.069960445703336,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,154,360,0,128,15.6722267032046,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,159,360,0,128,16.244813825490354,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,164,360,0,128,16.756794043783117,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,169,360,0,128,17.171038797292518,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,174,360,0,128,17.45177615225447,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,179,360,0,128,17.57220009537505,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,179,360,0,123,17.580457223391292,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,179,360,0,123,17.580457223391292,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,179,360,0,123,17.580457223391292,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,179,360,0,123,17.580457223391292,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,179,360,0,123,17.580457223391292,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,179,360,0,123,17.580457223391292,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,179,360,0,123,17.580457223391292,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,179,360,0,123,17.580457223391292,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,179,360,0,123,17.580457223391292,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
8,121,179,360,0,123,17.580457223391292,"(array([ 58, 111,  89]), array([297,  68, 158]), -1.3857237361373094, 0.7716375)"
