phi1,phi2,phi3,theta1,theta2,theta3,result,temperature
228,305,104,189,277,10,10.136353970788536,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
228,300,104,189,277,10,10.372365882892375,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
228,295,104,189,277,10,10.618266874923227,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
228,290,104,189,277,10,10.866909210707835,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
228,285,104,189,277,10,11.111092358165372,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
228,280,104,189,277,10,11.343701665321959,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
228,275,104,189,277,10,11.557845382348628,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
228,275,104,189,282,10,11.759817968614001,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
228,270,104,189,282,10,11.958056687747005,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
228,265,104,189,282,10,12.123638249889932,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
228,265,104,189,287,10,12.298873913202605,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
228,260,104,189,287,10,12.43422312719003,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
228,260,104,189,292,10,12.575435669046568,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
228,260,104,184,292,10,12.675120016359557,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
228,255,104,184,292,10,12.77362095208392,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
228,255,104,184,297,10,12.88340098352283,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
233,255,104,184,297,10,12.97623140099788,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
233,255,104,184,302,10,13.046123772103204,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
233,250,104,184,302,10,13.113094798634904,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
233,250,104,184,307,10,13.158351809254803,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
233,250,109,184,307,10,13.192889556900958,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
233,250,109,179,307,10,13.216012412095324,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
233,245,109,179,307,10,13.233996555951713,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
233,245,109,179,312,10,13.258817981370271,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
238,245,109,179,312,10,13.274985835006031,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
238,245,109,179,312,10,13.274985835006031,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
238,245,109,179,312,10,13.274985835006031,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
238,245,109,179,312,10,13.274985835006031,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
238,245,109,179,312,10,13.274985835006031,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
238,245,109,179,312,10,13.274985835006031,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
238,245,109,179,312,10,13.274985835006031,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
238,245,109,179,312,10,13.274985835006031,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
238,245,109,179,312,10,13.274985835006031,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
238,245,109,179,312,10,13.274985835006031,"(array([198, 320,  99]), array([239, 207,   0]), -1.842119384928447, 0.7716375)"
