phi1,phi2,phi3,theta1,theta2,theta3,result,temperature
225,141,184,191,137,158,23.46815993408485,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
225,141,179,191,137,158,23.645816445457648,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
230,141,179,191,137,158,23.783879629764535,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
230,141,179,186,137,158,23.913732652672532,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
230,136,179,186,137,158,24.032069556992617,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
230,136,179,186,137,153,24.14737501306265,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
230,131,179,186,137,153,24.244091393939627,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
230,126,179,186,137,153,24.318307676514003,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,126,179,186,137,153,24.38060539441447,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,126,179,181,137,153,24.434489357512703,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,121,179,181,137,153,24.48575929934033,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,121,179,181,142,153,24.552404507445672,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,121,179,181,147,153,24.60349693840096,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,116,179,181,147,153,24.670565174517456,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,111,179,181,147,153,24.720356020776777,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,111,179,181,152,153,24.78903654108351,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,106,179,181,152,153,24.844440790054556,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,106,179,181,157,153,24.907137848101673,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,101,179,181,157,153,24.971971636611432,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,96,179,181,157,153,25.026817248976165,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,96,179,181,162,153,25.10097740142728,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,91,179,181,162,153,25.171567124721804,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,86,179,181,162,153,25.236181774832463,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,86,179,181,167,153,25.317152592047382,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,81,179,181,167,153,25.402202124186694,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,76,179,181,167,153,25.484597323436468,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,71,179,181,167,153,25.565253692528888,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,71,179,181,172,153,25.67030442177645,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,66,179,181,172,153,25.774969000814906,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,61,179,181,172,153,25.87974088056148,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,56,179,181,172,153,25.985211350012698,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,56,179,181,177,153,26.099379685242905,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,51,179,181,177,153,26.227014076668176,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,46,179,181,177,153,26.355334596744008,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,41,179,181,177,153,26.48453550070154,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,36,179,181,177,153,26.614794088340492,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,31,179,181,177,153,26.746267289388488,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,26,179,181,177,153,26.879088641170373,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,21,179,181,177,153,27.013365716794922,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,21,179,181,182,153,27.154738385800457,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,16,179,181,182,153,27.2951427139222,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,11,179,181,182,153,27.434490221843312,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,6,179,181,182,153,27.572767950118966,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,1,179,181,182,153,27.70998354233422,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,1,179,181,187,153,27.758180832778436,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,0,179,181,187,153,27.7839751451123,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,0,179,181,187,153,27.7839751451123,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,0,179,181,187,153,27.7839751451123,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,0,179,181,187,153,27.7839751451123,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,0,179,181,187,153,27.7839751451123,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,0,179,181,187,153,27.7839751451123,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,0,179,181,187,153,27.7839751451123,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,0,179,181,187,153,27.7839751451123,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,0,179,181,187,153,27.7839751451123,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
235,0,179,181,187,153,27.7839751451123,"(array([175, 141, 244]), array([216, 137, 173]), 3.6444446170856883, 0.7716375)"
