phi1,phi2,phi3,theta1,theta2,theta3,result,temperature
113,317,46,210,64,0,4.715710752521057,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
113,327,46,210,64,0,5.612350940890442,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
113,327,46,210,64,0,5.612350940890442,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
113,327,46,200,64,0,6.321132215956327,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
113,337,46,200,64,0,7.018025049356277,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
113,347,46,200,64,0,7.482969624403346,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
103,347,46,200,64,0,7.943869853009064,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
93,347,46,200,64,0,8.663264715046967,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
83,347,46,200,64,0,9.586001355226397,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
73,347,46,200,64,0,10.641337594150851,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
73,347,46,190,64,0,11.089576096726265,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
73,347,46,190,64,0,11.089576096726265,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
63,347,46,190,64,0,12.196603924150157,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
53,347,46,190,64,0,13.270452361991042,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
43,347,46,190,64,0,14.228794150740056,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
33,347,46,190,64,0,14.998157420103134,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
23,347,46,190,64,0,15.519558455711055,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
13,347,46,190,64,0,15.75302372232919,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
13,357,46,190,64,0,15.971601593373382,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
13,357,46,190,64,0,15.971601593373382,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
13,357,46,180,64,0,16.124932839399857,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
13,357,46,180,64,0,16.124932839399857,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
13,357,46,180,64,0,16.124932839399857,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
13,357,46,180,64,0,16.124932839399857,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
13,357,46,180,64,0,16.124932839399857,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
13,357,46,180,64,0,16.124932839399857,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
13,357,46,180,64,0,16.124932839399857,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
13,357,46,180,64,0,16.124932839399857,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
13,357,46,180,64,0,16.124932839399857,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
13,357,46,180,64,0,16.124932839399857,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
13,357,46,180,64,0,16.124932839399857,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
13,357,46,180,64,0,16.124932839399857,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
13,357,46,180,64,0,16.124932839399857,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
13,357,46,180,64,0,16.124932839399857,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
13,357,46,180,64,0,16.124932839399857,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
13,357,46,180,64,0,16.124932839399857,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
13,357,46,180,64,0,16.124932839399857,"(array([113, 257,  46]), array([230,  54,  34]), -4.00921914924839, 0.8122499999999999)"
