phi1,phi2,phi3,theta1,theta2,theta3,result,temperature
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
83,107,122,26,105,0,-2.421672389992943,"(array([ 83, 107, 122]), array([ 26, 105,  62]), -2.617448470453539, inf)"
