phi1,phi2,phi3,theta1,theta2,theta3,result,temperature
345,187,230,243,271,0,-3.884478138524085,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,187,230,243,276,0,-3.8436671139146696,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,187,230,238,276,0,-3.291898350206786,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,187,230,233,276,0,-2.7370247163221695,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,187,230,233,276,0,-2.7370247163221695,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,187,230,228,276,0,-2.189732598104742,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,187,230,228,276,0,-2.189732598104742,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,192,230,228,276,0,-1.708953104010214,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,192,230,223,276,0,-1.1797828738753515,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,192,230,223,281,0,-1.1160917434102722,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,192,230,218,281,0,-0.6152347618966754,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,197,230,218,281,0,-0.12592395442289853,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,197,230,218,286,0,-0.045483466408686085,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,197,230,218,291,0,0.02603860031543312,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,202,230,218,291,0,0.5313353280883948,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,207,230,218,291,0,1.0025597911675372,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,207,230,218,291,0,1.0025597911675372,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,207,230,213,291,0,1.465457452179299,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,212,230,213,291,0,1.8962046169173703,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,212,230,213,291,0,1.8962046169173703,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,212,230,208,291,0,2.312227949198866,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,217,230,208,291,0,2.6968723396741554,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,217,230,203,291,0,3.0580090939899787,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,217,230,203,296,0,3.1753238837801523,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,222,230,203,296,0,3.5177029151216734,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,222,230,198,296,0,3.8169979102136655,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,222,230,198,296,0,3.8169979102136655,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,227,230,198,296,0,4.102318750863762,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,227,230,193,296,0,4.334007824221046,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,232,230,193,296,0,4.559441631394981,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,237,230,193,296,0,4.723312934729582,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
345,237,230,188,296,0,4.882933955368596,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
340,237,230,188,296,0,4.992400975424561,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
335,237,230,188,296,0,5.17615564699686,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
330,237,230,188,296,0,5.430659014184315,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
325,237,230,188,296,0,5.7510095624541355,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
320,237,230,188,296,0,6.131037617568688,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
315,237,230,188,296,0,6.5634241681702985,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
310,237,230,188,296,0,7.039841823604081,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
305,237,230,188,296,0,7.551115192253061,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
300,237,230,188,296,0,8.08739759163773,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
300,237,230,188,296,0,8.08739759163773,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
295,237,230,188,296,0,8.638360686996528,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
290,237,230,188,296,0,9.193393406072238,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
285,237,230,188,296,0,9.741806299177865,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
280,237,230,188,296,0,10.273037408743937,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
275,237,230,188,296,0,10.776855683477962,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
270,237,230,188,296,0,11.2435580195555,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
265,237,230,188,296,0,11.664156133999988,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
260,237,230,188,296,0,12.03054967123187,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
255,237,230,188,296,0,12.335682208904737,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
250,237,230,188,296,0,12.573677158491062,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
245,237,230,188,296,0,12.739950943290006,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
245,237,230,188,301,0,12.845976691842194,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
245,237,230,188,301,0,12.845976691842194,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
245,242,230,188,301,0,12.943335495248828,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
240,242,230,188,301,0,13.034685826105555,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
240,242,230,183,301,0,13.119164631350003,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
240,242,230,183,306,0,13.188357668395657,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
240,242,230,183,311,0,13.226489833285797,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
235,242,230,183,311,0,13.24115738190844,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
235,247,230,183,311,0,13.252589662947829,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
235,247,230,178,311,0,13.260299264140569,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
235,247,230,178,311,0,13.260299264140569,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
235,247,230,178,311,0,13.260299264140569,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
235,247,230,178,311,0,13.260299264140569,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
235,247,230,178,311,0,13.260299264140569,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
235,247,230,178,311,0,13.260299264140569,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
235,247,230,178,311,0,13.260299264140569,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
235,247,230,178,311,0,13.260299264140569,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
235,247,230,178,311,0,13.260299264140569,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
235,247,230,178,311,0,13.260299264140569,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
235,247,230,178,311,0,13.260299264140569,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
235,247,230,178,311,0,13.260299264140569,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
235,247,230,178,311,0,13.260299264140569,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
235,247,230,178,311,0,13.260299264140569,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
235,247,230,178,311,0,13.260299264140569,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
235,247,230,178,311,0,13.260299264140569,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
235,247,230,178,311,0,13.260299264140569,"(array([345, 182, 225]), array([253, 251,  21]), -5.672855400025659, 0.8122499999999999)"
