phi1,phi2,phi3,theta1,theta2,theta3,result,temperature
228,261,317,0,291,8,9.770148858342349,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
228,260,317,0,291,8,9.795287693599064,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
228,260,317,0,292,8,9.820115068505615,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
229,260,317,0,292,8,9.844749407748214,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
229,259,317,0,292,8,9.868421478836822,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
229,259,317,0,293,8,9.891981539282293,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
229,258,317,0,293,8,9.91413414108758,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
229,258,317,0,294,8,9.93645156333249,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
230,258,317,0,294,8,9.958067280365878,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
230,258,317,0,295,8,9.978713524884046,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
230,257,317,0,295,8,9.999748607151712,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
230,257,317,0,296,8,10.019201062652126,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
230,256,317,0,296,8,10.03861610052499,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
231,256,317,0,296,8,10.057196517627581,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
231,256,317,0,297,8,10.0754829400944,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
231,255,317,0,297,8,10.093226509047463,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
231,255,317,0,298,8,10.11037545823681,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
231,254,317,0,298,8,10.126396810965911,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
231,254,317,0,299,8,10.142437595449143,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
232,254,317,0,299,8,10.157968376801183,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
232,254,317,0,300,8,10.172444457273539,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
232,253,317,0,300,8,10.18718013269762,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
232,253,317,0,301,8,10.200606883486735,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
232,252,317,0,301,8,10.21352295701561,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
233,252,317,0,301,8,10.225992119760045,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
233,252,317,0,302,8,10.238401138486866,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
233,251,317,0,302,8,10.249448923595738,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
233,251,317,0,303,8,10.260872333870854,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
233,251,317,0,304,8,10.27083127294609,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
233,250,317,0,304,8,10.280474484558525,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
234,250,317,0,304,8,10.28987240804644,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
234,250,317,0,305,8,10.298910832498514,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
234,249,317,0,305,8,10.306591791300498,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
234,249,317,0,306,8,10.31474345548995,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
234,249,317,0,306,7,10.30488816993381,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
234,249,317,0,306,8,10.31474345548995,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
234,249,317,0,307,8,10.321510274070562,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
235,249,317,0,307,8,10.327829707284046,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
235,248,317,0,307,8,10.334034508174735,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
235,248,317,0,308,8,10.339983414151185,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
235,248,317,0,309,8,10.34459803713405,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
235,247,317,0,309,8,10.349300398830461,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
235,247,317,0,310,8,10.35316816607276,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
235,247,318,0,310,8,10.35667405851915,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
236,247,318,0,310,8,10.359910125665857,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
236,246,318,0,310,8,10.362513536791333,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
236,246,318,0,311,8,10.365669951743904,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
236,246,318,0,312,8,10.367583181247117,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
236,245,318,0,312,8,10.368611746970306,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
236,245,318,0,313,8,10.369886904283302,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
237,245,318,0,313,8,10.370037108558392,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
237,245,318,0,314,8,10.370126707245145,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
237,245,318,0,314,8,10.370126707245145,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
237,245,318,0,314,8,10.370126707245145,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
237,245,318,0,314,8,10.370126707245145,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
237,245,318,0,314,8,10.370126707245145,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
237,245,318,0,314,8,10.370126707245145,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
237,245,318,0,314,8,10.370126707245145,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
237,245,318,0,314,8,10.370126707245145,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
237,245,318,0,314,8,10.370126707245145,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
237,245,318,0,314,8,10.370126707245145,"(array([206, 264, 319]), array([ 18, 281,  18]), 6.061677182434924, 0.8122499999999999)"
